14:48:16 [main] WARN  org.springframework.context.support.ClassPathXmlApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'loanAgreement1' defined in class path resource [config.xml]: Instantiation of bean failed; nested exception is java.lang.IllegalStateException: No bean class specified on bean definition
11:38:29 [main] ERROR dao.AddressDaoImpl - cannot update address Cannot invoke "entity.Address.getAddressId()" because "address" is null
11:38:29 [main] INFO  main.Main3 - is customer updated: false
11:38:29 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:38:29 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=null, dob=1990-03-12}
11:39:17 [main] INFO  entity.Student - init method called!!!!
11:39:17 [main] INFO  app_config.BeanConfig - connection created successfully!!
11:39:17 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:39:17 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

11:39:17 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:39:17 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

11:39:17 [main] INFO  main.Main3 - getting all customers
11:39:17 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:39:17 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=null, dob=1990-03-12}
11:39:17 [main] INFO  main.Main3 - getting single customer
11:39:17 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:39:17 [main] ERROR dao.AddressDaoImpl - cannot update address Cannot invoke "entity.Address.getAddressId()" because "address" is null
11:39:17 [main] INFO  main.Main3 - is customer updated: false
11:39:18 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:39:18 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=null, dob=1990-03-12}
11:39:39 [main] INFO  entity.Student - init method called!!!!
11:39:40 [main] INFO  app_config.BeanConfig - connection created successfully!!
11:39:40 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:39:40 [main] ERROR dao.AddressDaoImpl - cannot add address Cannot invoke "entity.Address.getAddressId()" because "address" is null
11:39:40 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:39:40 [main] INFO  main.Main3 - getting all customers
11:39:40 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:39:40 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:39:40 [main] INFO  main.Main3 - getting single customer
11:39:40 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:39:40 [main] ERROR dao.AddressDaoImpl - cannot update address Cannot invoke "entity.Address.getAddressId()" because "address" is null
11:39:40 [main] INFO  main.Main3 - is customer updated: false
11:39:40 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:39:40 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:40:28 [main] INFO  entity.Student - init method called!!!!
11:40:28 [main] INFO  app_config.BeanConfig - connection created successfully!!
11:40:28 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:40:28 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

11:40:28 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:40:28 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

11:40:28 [main] INFO  main.Main3 - getting all customers
11:40:28 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:40:28 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:40:28 [main] INFO  main.Main3 - getting single customer
11:40:28 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:40:28 [main] ERROR dao.AddressDaoImpl - cannot update address Cannot invoke "entity.Address.getAddressId()" because "address" is null
11:40:28 [main] INFO  main.Main3 - is customer updated: false
11:40:28 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:40:28 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:41:02 [main] INFO  entity.Student - init method called!!!!
11:41:02 [main] INFO  app_config.BeanConfig - connection created successfully!!
11:41:02 [main] INFO  main.Main3 - getting all customers
11:41:02 [main] INFO  main.Main3 - Customer{customerId=100, customerName='xyz company', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:41:02 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:41:03 [main] INFO  main.Main3 - getting single customer
11:41:03 [main] INFO  main.Main3 - Customer{customerId=100, customerName='xyz company', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:41:03 [main] ERROR dao.AddressDaoImpl - cannot update address Cannot invoke "entity.Address.getAddressId()" because "address" is null
11:41:03 [main] INFO  main.Main3 - is customer updated: false
11:41:03 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:41:03 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:43:37 [main] INFO  entity.Student - init method called!!!!
11:43:38 [main] INFO  app_config.BeanConfig - connection created successfully!!
11:43:38 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:43:38 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

11:43:38 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

11:43:38 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

11:43:38 [main] INFO  main.Main3 - getting all customers
11:43:38 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:43:38 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
11:43:38 [main] INFO  main.Main3 - getting single customer
11:43:38 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:43:38 [main] INFO  main.Main3 - is customer updated: true
11:43:38 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=103, addressLine1=updated address1, addressLine2= updated address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
11:43:38 [main] INFO  main.Main3 - Customer{customerId=101, customerName='xyz company', monthlyIncome=2000000.0, profession='mbbs', designation='developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=101, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=1990-03-12}
12:25:45 [main] INFO  main.Main - customer: Customer{customerId=1, customerName='vivek pandey', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='xyz company', phoneNumbers=[9987642224, 9985325353], emailAddresses=[1@gmail.com, 2@gmail.com, 3@gmail.com, 4@gmail.com], loanAgreement=[LoanAgreement [loanId=1000, loanType=home loan, amount=100000.0], LoanAgreement [loanId=2000, loanType=vehicle loan, amount=50000.0], LoanAgreement [loanId=3000, loanType=consumer loan, amount=80000.0]], address=null, dob=2002-03-12} 
12:26:04 [main] INFO  main.Main - customer: Customer{customerId=1, customerName='${customer.name}', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='xyz company', phoneNumbers=[9987642224, 9985325353], emailAddresses=[1@gmail.com, 2@gmail.com, 3@gmail.com, 4@gmail.com], loanAgreement=[LoanAgreement [loanId=1000, loanType=home loan, amount=100000.0], LoanAgreement [loanId=2000, loanType=vehicle loan, amount=50000.0], LoanAgreement [loanId=3000, loanType=consumer loan, amount=80000.0]], address=null, dob=2002-03-12} 
12:26:25 [main] WARN  org.springframework.context.support.ClassPathXmlApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanDefinitionStoreException: Invalid bean definition with name 'customer1' defined in class path resource [config.xml]: Could not resolve placeholder 'customer.name' in value "${customer.name}"; nested exception is java.lang.IllegalArgumentException: Could not resolve placeholder 'customer.name' in value "${customer.name}"
12:26:55 [main] INFO  main.Main - customer: Customer{customerId=1, customerName='"anup kumar"', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='xyz company', phoneNumbers=[9987642224, 9985325353], emailAddresses=[1@gmail.com, 2@gmail.com, 3@gmail.com, 4@gmail.com], loanAgreement=[LoanAgreement [loanId=1000, loanType=home loan, amount=100000.0], LoanAgreement [loanId=2000, loanType=vehicle loan, amount=50000.0], LoanAgreement [loanId=3000, loanType=consumer loan, amount=80000.0]], address=null, dob=2002-03-12} 
12:28:42 [main] INFO  main.Main - customer: Customer{customerId=1, customerName='"anup kumar"', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='xyz company', phoneNumbers=[9987642224, 9985325353], emailAddresses=[1@gmail.com, 2@gmail.com, 3@gmail.com, 4@gmail.com], loanAgreement=[LoanAgreement [loanId=1000, loanType=home loan, amount=100000.0], LoanAgreement [loanId=2000, loanType=vehicle loan, amount=50000.0], LoanAgreement [loanId=3000, loanType=consumer loan, amount=80000.0]], address=null, dob=2002-03-12} 
12:28:58 [main] INFO  main.Main - customer: Customer{customerId=1, customerName='anup kumar', monthlyIncome=2000.0, profession='engineer', designation='developer', companyName='xyz company', phoneNumbers=[9987642224, 9985325353], emailAddresses=[1@gmail.com, 2@gmail.com, 3@gmail.com, 4@gmail.com], loanAgreement=[LoanAgreement [loanId=1000, loanType=home loan, amount=100000.0], LoanAgreement [loanId=2000, loanType=vehicle loan, amount=50000.0], LoanAgreement [loanId=3000, loanType=consumer loan, amount=80000.0]], address=null, dob=2002-03-12} 
16:54:10 [main] INFO  entity.Student - init method called!!!!
16:54:29 [main] INFO  entity.Student - init method called!!!!
16:54:48 [main] INFO  entity.Student - init method called!!!!
16:55:31 [main] INFO  entity.Student - init method called!!!!
16:56:34 [main] INFO  entity.Student - init method called!!!!
16:58:02 [main] INFO  entity.Student - init method called!!!!
16:58:02 [main] INFO  app_config.JavaConfig - connection created successfully!!
16:59:25 [main] INFO  entity.Student - init method called!!!!
16:59:26 [main] INFO  app_config.JavaConfig - connection created successfully!!
16:59:44 [main] INFO  entity.Student - init method called!!!!
16:59:45 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:01:16 [main] INFO  entity.Student - init method called!!!!
17:01:17 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:01:39 [main] INFO  entity.Student - init method called!!!!
17:01:39 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:01:57 [main] INFO  entity.Student - init method called!!!!
17:01:57 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:02:13 [main] INFO  entity.Student - init method called!!!!
17:02:14 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:13:40 [main] INFO  entity.Student - init method called!!!!
17:13:40 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:18:40 [main] INFO  entity.Student - init method called!!!!
17:18:40 [main] INFO  app_config.JavaConfig - connection created successfully!!
17:19:01 [main] WARN  org.springframework.context.annotation.AnnotationConfigApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'aspectConfig': Initialization of bean failed; nested exception is java.lang.IllegalArgumentException: Pointcut is not well-formed: expecting '(' at character position 15
execution (* * *(..) ) 
               ^

17:19:41 [main] WARN  org.springframework.context.annotation.AnnotationConfigApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'aspectConfig': Initialization of bean failed; nested exception is java.lang.IllegalArgumentException: warning no match for this type name: entity [Xlint:invalidAbsoluteTypeName]
17:20:11 [main] INFO  entity.Student - init method called!!!!
17:21:20 [main] INFO  entity.Student - init method called!!!!
17:23:28 [main] INFO  entity.Student - init method called!!!!
17:23:28 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5	4	
17:23:44 [main] INFO  entity.Student - init method called!!!!
17:23:44 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:25:03 [main] INFO  entity.Student - init method called!!!!
17:25:03 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:26:38 [main] INFO  entity.Student - init method called!!!!
17:26:38 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:26:38 [main] INFO  main.Main4 - add int: 9
17:26:38 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:26:38 [main] INFO  main.Main4 - add int: 9.0
17:27:44 [main] INFO  entity.Student - init method called!!!!
17:27:44 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:27:44 [main] INFO  main.Main4 - add int: 9
17:27:44 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:27:44 [main] INFO  main.Main4 - add double: 9.0
17:27:44 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:27:44 [main] INFO  main.Main4 - sub int: 1
17:27:44 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:27:44 [main] INFO  main.Main4 - sub double: 1.0
17:32:53 [main] WARN  org.springframework.context.annotation.AnnotationConfigApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'aspectConfig': Initialization of bean failed; nested exception is java.lang.IllegalArgumentException: error at ::0 formal unbound in pointcut 
17:34:35 [main] WARN  org.springframework.context.annotation.AnnotationConfigApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'aspectConfig': Initialization of bean failed; nested exception is java.lang.IllegalArgumentException: error at ::0 formal unbound in pointcut 
17:36:19 [main] INFO  entity.Student - init method called!!!!
17:36:19 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:36:19 [main] INFO  main.Main4 - add int: 9
17:36:19 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:36:19 [main] INFO  main.Main4 - add double: 9.0
17:36:19 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:36:19 [main] INFO  main.Main4 - sub int: 1
17:36:19 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:36:19 [main] INFO  main.Main4 - sub double: 1.0
17:36:19 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:36:19 [main] INFO  main.Main4 - multiply int: 20.0
17:36:19 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:36:19 [main] INFO  main.Main4 - multiply double: 20.0
17:40:17 [main] INFO  entity.Student - init method called!!!!
17:40:17 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:40:17 [main] INFO  main.Main4 - add int: 9
17:40:17 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:40:17 [main] INFO  main.Main4 - add double: 9.0
17:40:17 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:40:17 [main] INFO  main.Main4 - sub int: 1
17:40:17 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:40:17 [main] INFO  main.Main4 - sub double: 1.0
17:40:17 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:40:17 [main] INFO  main.Main4 - multiply int: 20.0
17:40:17 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:40:17 [main] INFO  main.Main4 - multiply double: 20.0
17:40:17 [main] INFO  aspect.CalculatorAspect - exception denominator cannot be zero!!!
17:40:48 [main] INFO  entity.Student - init method called!!!!
17:40:48 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:40:48 [main] INFO  main.Main4 - add int: 9
17:40:48 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:40:48 [main] INFO  main.Main4 - add double: 9.0
17:40:48 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:40:48 [main] INFO  main.Main4 - sub int: 1
17:40:48 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:40:48 [main] INFO  main.Main4 - sub double: 1.0
17:40:48 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:40:48 [main] INFO  main.Main4 - multiply int: 20.0
17:40:48 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:40:48 [main] INFO  main.Main4 - multiply double: 20.0
17:40:48 [main] INFO  aspect.CalculatorAspect - exception denominator cannot be zero!!!
17:44:48 [main] INFO  entity.Student - init method called!!!!
17:44:48 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:44:48 [main] INFO  main.Main4 - add int: 9
17:44:48 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:44:48 [main] INFO  main.Main4 - add double: 9.0
17:44:48 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:44:48 [main] INFO  main.Main4 - sub int: 1
17:44:48 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:44:48 [main] INFO  main.Main4 - sub double: 1.0
17:44:48 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:44:48 [main] INFO  main.Main4 - multiply int: 20.0
17:44:48 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:44:48 [main] INFO  main.Main4 - multiply double: 20.0
17:44:48 [main] INFO  aspect.CalculatorAspect - exception denominator cannot be zero!!!
17:46:50 [main] INFO  entity.Student - init method called!!!!
17:46:50 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:46:50 [main] INFO  main.Main4 - add int: 9
17:46:50 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:46:50 [main] INFO  main.Main4 - add double: 9.0
17:46:50 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:46:50 [main] INFO  main.Main4 - sub int: 1
17:46:50 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:46:50 [main] INFO  main.Main4 - sub double: 1.0
17:46:50 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:46:50 [main] INFO  main.Main4 - multiply int: 20.0
17:46:50 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:46:50 [main] INFO  main.Main4 - multiply double: 20.0
17:46:50 [main] INFO  aspect.CalculatorAspect - exception denominator cannot be zero!!!
17:47:59 [main] INFO  entity.Student - init method called!!!!
17:47:59 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.add(int,int) : 5, 4, 
17:47:59 [main] INFO  main.Main4 - add int: 9
17:47:59 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.add(double,double) : 5.0, 4.0, 
17:47:59 [main] INFO  main.Main4 - add double: 9.0
17:47:59 [main] INFO  aspect.CalculatorAspect - argument passed to add int entity.Calculator.subtract(int,int) : 5, 4, 
17:47:59 [main] INFO  main.Main4 - sub int: 1
17:47:59 [main] INFO  aspect.CalculatorAspect - argument passed to add double entity.Calculator.subtract(double,double) : 5.0, 4.0, 
17:47:59 [main] INFO  main.Main4 - sub double: 1.0
17:47:59 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:47:59 [main] INFO  main.Main4 - multiply int: 20.0
17:47:59 [main] INFO  aspect.CalculatorAspect - value of multiply 20.0 
17:47:59 [main] INFO  main.Main4 - multiply double: 20.0
17:47:59 [main] INFO  aspect.CalculatorAspect - exception denominator cannot be zero!!!
17:47:59 [main] INFO  main.Main4 - handle exception here!!!!
17:47:59 [main] INFO  main.Main4 - divide double: 2.5
17:54:53 [main] INFO  entity.Student - init method called!!!!
17:54:53 [main] INFO  app_config.BeanConfig - connection created successfully!!
17:54:53 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

17:54:53 [main] ERROR dao.CustomerDaoImpl - cannot insert customer ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_CUSTOMER_PK) violated

17:54:53 [main] ERROR dao.AddressDaoImpl - cannot add address ORA-00001: unique constraint (TRAINING.SPRING_VIVEK_ADDRESS_PK) violated

17:54:53 [main] INFO  main.Main3 - getting all customers
17:54:54 [main] INFO  main.Main3 - Customer{customerId=100, customerName='abc company', monthlyIncome=50000.0, profession='developer', designation='software developer', companyName='null', phoneNumbers=null, emailAddresses=null, loanAgreement=null, address=Address [addressId=100, addressLine1=address1, addressLine2=address2, city=faridabad, state=haryana, zip=121003], dob=2002-09-03}
